full_date,date,weekday,time,mood,activities,scales,note_title,note
2026-06-28,June 28,Sunday,22:11,meh,coffee | laundry | museum | guitar | music | reading | travel | gaming | commute,Sleep quality: 3/5,,
2026-06-29,June 29,Monday,21:01,good,laundry | board-games | family | run | groceries | budgeting | journaling | gaming | meditation | hike | yoga,Sleep quality: 4/5,,
2026-06-30,June 30,Tuesday,20:35,good,shopping | movie | dentist | friends | gym | concert | gaming | meditation | hike,Sleep quality: 1/5,,Today was relaxing afternoon with a book. Looking forward to tomorrow. A pretty tired but satisfied kind of day. Looking forward to tomorrow. Had a slow start but it picked up. Need more sleep tonight.
2026-07-01,July 1,Wednesday,22:28,awful,guitar | call-family | bike | reading | sunny | gaming | meditation | hike,Sleep quality: 1/5,,Ended up tired but satisfied kind of day. Overall a decent day.
2026-07-02,July 2,Thursday,06:53,good,travel | rain | baking | board-games | cleaning | date-night,Sleep quality: 4/5,,Today was long walk that helped clear my head. Trying to keep a steady routine. Spent most of the day long walk that helped clear my head. Grateful for the small things.
2026-07-03,July 3,Friday,02:22,good,wine | journaling | bike | budgeting | board-games | friends | sunny | hike,Sleep quality: 4/5,,Started the morning with relaxing afternoon with a book. Overall a decent day. Managed to get through tired but satisfied kind of day. Trying to keep a steady routine.
2026-07-04,July 4,Saturday,23:52,good,gym | family | volunteering | groceries | wine | nap | laundry | sketching | friends | doctor | gaming | meditation,Sleep quality: 2/5,,A pretty catch-up with an old friend. Need more sleep tonight. Feeling like nice evening cooking dinner. Not much else to report.
2026-07-05,July 5,Sunday,19:04,good,podcast | language-practice | meeting | bike | shopping | swim | journaling | hike | cooking | meditation | work | gaming,Sleep quality: 4/5,,A pretty slow start but it picked up. Looking forward to tomorrow. Spent most of the day relaxing afternoon with a book. Need more sleep tonight. A pretty bit of a struggle with motivation. Hoping next week is calmer.
2026-07-06,July 6,Monday,05:32,good,budgeting | meeting | gym | dentist | coffee | family | gaming | meditation,Sleep quality: 4/5,,
2026-07-07,July 7,Tuesday,21:13,good,sunny | volunteering | family | meeting | gym | gaming | meditation | hike,Sleep quality: 2/5,,
2026-07-08,July 8,Wednesday,23:14,good,date-night | run | party | gardening | sketching | groceries | gym | meditation,Sleep quality: 4/5,,
2026-07-09,July 9,Thursday,23:38,bad,call-family | car-maintenance | run | travel | swim | cleaning | coffee | meditation,Sleep quality: 5/5,,Feeling like bit of a struggle with motivation. Looking forward to tomorrow. A pretty productive stretch of focused work. Hoping next week is calmer. Managed to get through busy day running errands. Grateful for the small things.
2026-07-10,July 10,Friday,21:14,good,cooking | movie | wine | podcast | reading | gardening | gaming,Sleep quality: 3/5,,Spent most of the day relaxing afternoon with a book. Could have been better honestly. Spent most of the day tired but satisfied kind of day. Need more sleep tonight. Had a quiet day at home. Grateful for the small things.
2026-07-11,July 11,Saturday,23:40,good,gym | meeting | travel | guitar | shopping | tea | sunny | movie | cooking | friends | meditation,Sleep quality: 2/5,,
2026-07-12,July 12,Sunday,20:28,bad,sunny | baking | language-practice | coffee | guitar | gaming | wine | concert | meditation,Sleep quality: 1/5,,Managed to get through good session at work. Could have been better honestly. Had a long walk that helped clear my head. Hoping next week is calmer.
2026-07-13,July 13,Monday,20:01,good,language-practice | hike | family | friends | run | call-family | party | baking | museum | work | gaming,Sleep quality: 3/5,,Managed to get through fun night out that lifted my mood. Overall a decent day.
2026-07-14,July 14,Tuesday,23:52,good,music | family | run | hike | shopping | baking | haircut | gaming,Sleep quality: 3/5,,Feeling like quiet day at home. Overall a decent day. Today was productive stretch of focused work. Hoping next week is calmer. Spent most of the day productive stretch of focused work. Grateful for the small things.
2026-07-15,July 15,Wednesday,20:14,meh,gym | guitar | coffee | cleaning | gaming | journaling | dentist | friends | budgeting,Sleep quality: 3/5,,Had a busy day running errands. Need more sleep tonight. Ended up bit of a struggle with motivation. Need more sleep tonight.
2026-07-16,July 16,Thursday,21:04,meh,board-games | haircut | rain | date-night | concert | gym | shopping | cooking | gaming | meditation | hike,Sleep quality: 1/5,,Today was nice evening cooking dinner. Grateful for the small things. A pretty slow start but it picked up. Overall a decent day. Managed to get through productive stretch of focused work. Hoping next week is calmer.
2026-07-17,July 17,Friday,23:51,good,sketching | podcast | work | movie | hike | coffee | museum | swim | tea | haircut | meditation,Sleep quality: 2/5,,
2026-07-18,July 18,Saturday,01:56,good,language-practice | call-family | baking | reading | groceries | run | laundry | sketching | travel | family | cooking | gaming | meditation | hike,Sleep quality: 5/5,,Feeling like bit of a struggle with motivation. Looking forward to tomorrow.
2026-07-19,July 19,Sunday,19:52,good,walk | journaling | shopping | car-maintenance | laundry | reading | gaming,Sleep quality: 3/5,,Had a fun night out that lifted my mood. Could have been better honestly. Ended up catch-up with an old friend. Grateful for the small things.
2026-07-20,July 20,Monday,22:21,good,haircut | volunteering | groceries | laundry | run | concert | shopping | work | doctor | gardening | gaming,Sleep quality: 5/5,,
2026-07-21,July 21,Tuesday,21:16,good,language-practice | board-games | travel | gardening | budgeting | movie | podcast,Sleep quality: 2/5,,Feeling like relaxing afternoon with a book. Hoping next week is calmer.
2026-07-22,July 22,Wednesday,20:57,good,wine | party | friends | dentist | gaming | hike,Sleep quality: 1/5,,Managed to get through fun night out that lifted my mood. Need more sleep tonight. Feeling like catch-up with an old friend. Not much else to report.
2026-07-23,July 23,Thursday,22:40,good,meditation | tea | car-maintenance | sketching | party | volunteering | friends | run | gaming | hike,Sleep quality: 2/5,,Spent most of the day bit of a struggle with motivation. Need more sleep tonight. Had a slow start but it picked up. Hoping next week is calmer.
2026-07-24,July 24,Friday,22:12,good,guitar | groceries | cleaning | date-night | tea | bike | party | doctor | gaming | meditation,Sleep quality: 5/5,,Ended up catch-up with an old friend. Need more sleep tonight. Ended up good session at work. Could have been better honestly. Ended up nice evening cooking dinner. Overall a decent day.
2026-07-25,July 25,Saturday,19:29,good,budgeting | guitar | podcast | dentist | run | groceries | cooking | tea | meditation | hike,Sleep quality: 4/5,,
2026-07-26,July 26,Sunday,02:54,good,friends | sunny | doctor | music | walk | gaming | meditation | hike,Sleep quality: 3/5,,Started the morning with busy day running errands. Trying to keep a steady routine.
2026-07-27,July 27,Monday,21:48,meh,car-maintenance | rain | coffee | meditation | groceries | cleaning | party | wine | language-practice | reading | museum | gaming,Sleep quality: 3/5,,
2026-07-28,July 28,Tuesday,20:46,good,friends | coffee | haircut | meeting | meditation | hike,Sleep quality: 2/5,,Had a nice evening cooking dinner. Trying to keep a steady routine. Started the morning with catch-up with an old friend. Grateful for the small things.
2026-07-29,July 29,Wednesday,22:58,good,walk | nap | laundry | baking | gym | gaming | meeting | reading | work | meditation,Sleep quality: 5/5,,Spent most of the day nice evening cooking dinner. Trying to keep a steady routine. Today was tired but satisfied kind of day. Hoping next week is calmer.
2026-07-30,July 30,Thursday,23:37,good,date-night | work | call-family | concert | gym | run | walk | car-maintenance | budgeting | museum | meeting | gaming | meditation | hike,Sleep quality: 3/5,,A pretty good session at work. Hoping next week is calmer. Ended up bit of a struggle with motivation. Could have been better honestly.
2026-07-31,July 31,Friday,19:52,good,car-maintenance | board-games | reading | rain | haircut | date-night | meditation | hike,Sleep quality: 5/5,,Today was bit of a struggle with motivation. Hoping next week is calmer.
2026-08-01,August 1,Saturday,20:54,bad,bike | travel | museum | gym | meditation | hike,Sleep quality: 5/5,,Feeling like busy day running errands. Trying to keep a steady routine.
2026-08-02,August 2,Sunday,19:13,meh,podcast | baking | guitar | travel | rain | groceries | gaming | meditation | hike,Sleep quality: 5/5,,Managed to get through relaxing afternoon with a book. Hoping next week is calmer. Spent most of the day productive stretch of focused work. Need more sleep tonight.
2026-08-03,August 3,Monday,19:25,meh,sunny | bike | wine | meeting | concert | swim | run | groceries | journaling | gaming | hike,Sleep quality: 1/5,,Managed to get through relaxing afternoon with a book. Need more sleep tonight. Started the morning with stressful meeting that ran long. Hoping next week is calmer. Feeling like productive stretch of focused work. Hoping next week is calmer.
2026-08-04,August 4,Tuesday,19:16,good,meeting | date-night | board-games | music | run | concert | coffee | rain | gaming | hike,Sleep quality: 1/5,,Had a catch-up with an old friend. Grateful for the small things. A pretty productive stretch of focused work. Not much else to report. Today was relaxing afternoon with a book. Need more sleep tonight.
2026-08-07,August 7,Friday,22:24,rad,baking | family | bike | hike | walk | sketching | meditation,Sleep quality: 5/5,,Feeling like bit of a struggle with motivation. Overall a decent day.
2026-08-08,August 8,Saturday,23:55,meh,hike | dentist | journaling | concert | meeting | car-maintenance | doctor | family | friends,Sleep quality: 4/5,,Today was catch-up with an old friend. Looking forward to tomorrow.
2026-08-09,August 9,Sunday,19:06,meh,podcast | party | rain | cleaning | work | haircut | budgeting | coffee | bike | gaming | meditation | hike,Sleep quality: 5/5,,
2026-08-10,August 10,Monday,23:17,good,nap | volunteering | baking | sunny | podcast | meditation | hike,Sleep quality: 3/5,,Started the morning with productive stretch of focused work. Hoping next week is calmer. Ended up catch-up with an old friend. Not much else to report. Ended up relaxing afternoon with a book. Grateful for the small things.
2026-08-11,August 11,Tuesday,20:29,good,call-family | sketching | board-games | gaming | meditation,Sleep quality: 1/5,,
2026-08-12,August 12,Wednesday,21:12,bad,language-practice | concert | laundry | friends | meditation | budgeting | cooking | gaming | hike,Sleep quality: 3/5,,
2026-08-13,August 13,Thursday,19:40,meh,gym | nap | music | family | budgeting | walk | movie | meeting | language-practice | laundry | gaming | meditation,Sleep quality: 4/5,,Had a catch-up with an old friend. Not much else to report.
2026-08-14,August 14,Friday,23:08,good,meditation | board-games | guitar | bike | gardening | cooking | cleaning,Sleep quality: 3/5,,Feeling like slow start but it picked up. Not much else to report. Feeling like tired but satisfied kind of day. Looking forward to tomorrow. Feeling like catch-up with an old friend. Overall a decent day.
