full_date,date,weekday,time,mood,activities,scales,note_title,note
2026-05-25,May 25,Monday,19:33,good,meeting | date-night | laundry | run | tea,Sleep quality: 5/5,,Started the morning with nice evening cooking dinner. Overall a decent day.
2026-05-26,May 26,Tuesday,05:22,rad,tea | hike | board-games | gaming | meditation | dentist | car-maintenance | groceries | date-night | baking | gardening,Sleep quality: 2/5,,A pretty fun night out that lifted my mood. Hoping next week is calmer.
2026-05-27,May 27,Wednesday,03:50,good,work | gym | haircut | yoga | sunny | cleaning | laundry,Sleep quality: 4/5,,
2026-05-28,May 28,Thursday,23:28,good,wine | swim | call-family | museum | bike | budgeting | meditation | family | doctor,Sleep quality: 3/5,,
2026-05-29,May 29,Friday,21:01,good,rain | cooking | gardening | run | doctor | gaming | sunny | nap | call-family | music | budgeting,Sleep quality: 1/5,,Started the morning with good session at work. Not much else to report. Today was catch-up with an old friend. Hoping next week is calmer.
2026-05-30,May 30,Saturday,20:08,good,board-games | music | laundry | family | movie | hike | walk | sketching | sunny | meditation | language-practice,Sleep quality: 1/5,,
2026-05-31,May 31,Sunday,22:30,good,cleaning | sunny | coffee | hike | movie | walk | party | concert,Sleep quality: 4/5,,Managed to get through quiet day at home. Grateful for the small things. Managed to get through stressful meeting that ran long. Overall a decent day. A pretty stressful meeting that ran long. Overall a decent day.
2026-06-02,June 2,Tuesday,19:17,good,groceries | gaming | cooking | budgeting | sunny | yoga | meeting | sketching | hike,Sleep quality: 2/5,,Spent most of the day fun night out that lifted my mood. Need more sleep tonight. Spent most of the day productive stretch of focused work. Grateful for the small things.
2026-06-03,June 3,Wednesday,21:15,meh,gym | haircut | dentist | walk | meditation,Sleep quality: 5/5,,
2026-06-04,June 4,Thursday,23:22,meh,wine | baking | meeting | reading | gaming | groceries | guitar | gym | sketching | party | concert,Sleep quality: 5/5,,Feeling like quiet day at home. Hoping next week is calmer.
2026-06-05,June 5,Friday,19:50,good,cleaning | journaling | swim | volunteering | shopping | groceries,Sleep quality: 4/5,,
2026-06-06,June 6,Saturday,21:26,good,haircut | sunny | gardening | party | meditation | family | bike,Sleep quality: 3/5,,
2026-06-07,June 7,Sunday,22:37,good,music | guitar | meditation | movie | sketching | journaling | museum,Sleep quality: 5/5,,Today was good session at work. Hoping next week is calmer. Ended up slow start but it picked up. Could have been better honestly. Ended up busy day running errands. Not much else to report.
2026-06-08,June 8,Monday,22:15,good,journaling | cooking | rain | baking | nap | meeting | bike | meditation | gaming | family,Sleep quality: 2/5,,Started the morning with good session at work. Not much else to report. Managed to get through fun night out that lifted my mood. Grateful for the small things.
2026-06-09,June 9,Tuesday,21:59,good,gaming | dentist | music | podcast | shopping | work | museum,Sleep quality: 1/5,,Spent most of the day tired but satisfied kind of day. Need more sleep tonight. Feeling like bit of a struggle with motivation. Overall a decent day.
2026-06-10,June 10,Wednesday,23:12,good,baking | meeting | concert | gym | sunny | coffee | swim | doctor | walk,Sleep quality: 1/5,,Managed to get through relaxing afternoon with a book. Could have been better honestly. Spent most of the day good session at work. Could have been better honestly. Managed to get through quiet day at home. Not much else to report.
2026-06-12,June 12,Friday,23:17,good,baking | volunteering | wine | music | sunny | run | coffee,Sleep quality: 1/5,,
2026-06-13,June 13,Saturday,22:38,good,language-practice | commute | board-games | meditation,Sleep quality: 3/5,,A pretty productive stretch of focused work. Grateful for the small things. A pretty stressful meeting that ran long. Grateful for the small things. Today was stressful meeting that ran long. Could have been better honestly.
2026-06-14,June 14,Sunday,20:57,bad,sunny | music | journaling | travel | wine | car-maintenance | cleaning,Sleep quality: 5/5,,Ended up long walk that helped clear my head. Overall a decent day. Managed to get through slow start but it picked up. Need more sleep tonight.
2026-06-15,June 15,Monday,23:10,good,party | yoga | swim | wine,Sleep quality: 3/5,,
2026-06-16,June 16,Tuesday,23:15,good,baking | bike | movie | gym,Sleep quality: 3/5,,Ended up busy day running errands. Overall a decent day. Started the morning with productive stretch of focused work. Need more sleep tonight.
2026-06-17,June 17,Wednesday,20:22,bad,car-maintenance | walk | sunny | commute | reading | concert | bike | cleaning | nap | volunteering | laundry,Sleep quality: 2/5,,
2026-06-18,June 18,Thursday,02:11,good,sunny | sketching | cleaning | call-family | meditation | concert | travel | movie,Sleep quality: 5/5,,Had a relaxing afternoon with a book. Trying to keep a steady routine.
2026-06-19,June 19,Friday,20:51,bad,meditation | call-family | journaling | party | laundry | podcast | movie,Sleep quality: 2/5,,Spent most of the day catch-up with an old friend. Hoping next week is calmer.
2026-06-20,June 20,Saturday,23:27,bad,doctor | travel | meeting | shopping | guitar,Sleep quality: 1/5,,Managed to get through relaxing afternoon with a book. Trying to keep a steady routine.
2026-06-21,June 21,Sunday,21:16,good,call-family | podcast | car-maintenance | cleaning | board-games | volunteering | wine | gym | date-night | commute | meeting,Sleep quality: 4/5,,Started the morning with long walk that helped clear my head. Grateful for the small things. Feeling like relaxing afternoon with a book. Not much else to report. Today was busy day running errands. Overall a decent day.
2026-06-22,June 22,Monday,23:22,good,run | car-maintenance | coffee | nap | meditation | wine | music,Sleep quality: 4/5,,
2026-06-23,June 23,Tuesday,20:33,meh,tea | baking | volunteering | meditation | groceries | rain | movie | dentist | budgeting,Sleep quality: 5/5,,
2026-06-24,June 24,Wednesday,22:11,good,board-games | sketching | nap | gardening | language-practice | gaming | groceries | swim | dentist | doctor,Sleep quality: 5/5,,A pretty stressful meeting that ran long. Hoping next week is calmer. Started the morning with tired but satisfied kind of day. Could have been better honestly.
2026-06-25,June 25,Thursday,22:28,good,concert | baking | car-maintenance | yoga | bike | nap | guitar | swim,Sleep quality: 3/5,,Ended up relaxing afternoon with a book. Looking forward to tomorrow. Spent most of the day busy day running errands. Grateful for the small things. Started the morning with relaxing afternoon with a book. Looking forward to tomorrow.
2026-06-26,June 26,Friday,21:12,good,car-maintenance | baking | sunny | coffee | shopping | movie | groceries | bike,Sleep quality: 3/5,,
2026-06-27,June 27,Saturday,19:21,good,music | language-practice | budgeting | movie | coffee | hike | cleaning,Sleep quality: 2/5,,A pretty bit of a struggle with motivation. Not much else to report. Had a nice evening cooking dinner. Not much else to report.
2026-06-28,June 28,Sunday,22:11,meh,coffee | hike | laundry | museum | guitar | music | reading | travel,Sleep quality: 3/5,,
2026-06-29,June 29,Monday,21:01,good,laundry | board-games | family | commute | run | groceries | budgeting | journaling,Sleep quality: 4/5,,
2026-06-30,June 30,Tuesday,20:35,good,shopping | movie | dentist | friends | gym | concert,Sleep quality: 1/5,,Today was relaxing afternoon with a book. Looking forward to tomorrow. A pretty tired but satisfied kind of day. Looking forward to tomorrow. Had a slow start but it picked up. Need more sleep tonight.
2026-07-01,July 1,Wednesday,22:28,awful,guitar | call-family | bike | reading | sunny,Sleep quality: 1/5,,Ended up tired but satisfied kind of day. Overall a decent day.
2026-07-02,July 2,Thursday,06:53,good,travel | rain | baking | board-games | cleaning | date-night,Sleep quality: 4/5,,Today was long walk that helped clear my head. Trying to keep a steady routine. Spent most of the day long walk that helped clear my head. Grateful for the small things.
2026-07-03,July 3,Friday,02:22,good,wine | journaling | bike | budgeting | yoga | board-games | friends | sunny,Sleep quality: 4/5,,Started the morning with relaxing afternoon with a book. Overall a decent day. Managed to get through tired but satisfied kind of day. Trying to keep a steady routine.
2026-07-04,July 4,Saturday,23:52,good,gym | family | volunteering | groceries | wine | commute | nap | laundry | sketching | friends | doctor,Sleep quality: 2/5,,A pretty catch-up with an old friend. Need more sleep tonight. Feeling like nice evening cooking dinner. Not much else to report.
2026-07-05,July 5,Sunday,19:04,good,podcast | language-practice | meeting | bike | shopping | swim | journaling | hike | cooking | meditation | work,Sleep quality: 4/5,,A pretty slow start but it picked up. Looking forward to tomorrow. Spent most of the day relaxing afternoon with a book. Need more sleep tonight. A pretty bit of a struggle with motivation. Hoping next week is calmer.
2026-07-06,July 6,Monday,05:32,good,budgeting | meeting | hike | commute | gym | dentist | coffee | family,Sleep quality: 4/5,,
2026-07-07,July 7,Tuesday,21:13,good,sunny | volunteering | family | meeting | gym,Sleep quality: 2/5,,
2026-07-08,July 8,Wednesday,23:14,good,date-night | commute | run | party | gardening | sketching | groceries | gym,Sleep quality: 4/5,,
2026-07-09,July 9,Thursday,23:38,bad,call-family | car-maintenance | run | travel | swim | cleaning | coffee | hike,Sleep quality: 5/5,,Feeling like bit of a struggle with motivation. Looking forward to tomorrow. A pretty productive stretch of focused work. Hoping next week is calmer. Managed to get through busy day running errands. Grateful for the small things.
2026-07-10,July 10,Friday,21:14,good,cooking | movie | wine | podcast | reading | hike | gardening,Sleep quality: 3/5,,Spent most of the day relaxing afternoon with a book. Could have been better honestly. Spent most of the day tired but satisfied kind of day. Need more sleep tonight. Had a quiet day at home. Grateful for the small things.
2026-07-11,July 11,Saturday,23:40,good,gym | meeting | travel | guitar | shopping | tea | sunny | movie | cooking | friends,Sleep quality: 2/5,,
2026-07-12,July 12,Sunday,20:28,bad,sunny | baking | language-practice | coffee | guitar | gaming | wine | concert,Sleep quality: 1/5,,Managed to get through good session at work. Could have been better honestly. Had a long walk that helped clear my head. Hoping next week is calmer.
2026-07-13,July 13,Monday,20:01,good,language-practice | hike | family | meditation | friends | run | call-family | party | baking | museum | work,Sleep quality: 3/5,,Managed to get through fun night out that lifted my mood. Overall a decent day.
2026-07-14,July 14,Tuesday,23:52,good,yoga | music | family | run | hike | shopping | baking | haircut,Sleep quality: 3/5,,Feeling like quiet day at home. Overall a decent day. Today was productive stretch of focused work. Hoping next week is calmer. Spent most of the day productive stretch of focused work. Grateful for the small things.
2026-07-15,July 15,Wednesday,20:14,meh,gym | guitar | coffee | cleaning | hike | gaming | journaling | dentist | friends | yoga | budgeting,Sleep quality: 3/5,,Had a busy day running errands. Need more sleep tonight. Ended up bit of a struggle with motivation. Need more sleep tonight.
2026-07-16,July 16,Thursday,21:04,meh,board-games | haircut | rain | date-night | concert | gym | shopping | cooking,Sleep quality: 1/5,,Today was nice evening cooking dinner. Grateful for the small things. A pretty slow start but it picked up. Overall a decent day. Managed to get through productive stretch of focused work. Hoping next week is calmer.
